province_key,province_name_th,province_name_en,analysis_date,data_split,observed_pm25_median_ugm3,persistence_baseline_prediction,observed_pm25_median_lag1,observed_pm25_median_lag2,observed_pm25_median_lag3,temperature_mean_c_lag1,relative_humidity_mean_pct_lag1,precipitation_mm_lag1,wind_speed_mean_kmh_lag1,wind_direction_sin_lag1,wind_direction_cos_lag1,surface_pressure_mean_hpa_lag1,hotspot_count_thailand_000_050km_lag1,hotspot_count_thailand_000_050km_lag2,hotspot_count_thailand_000_050km_lag3,hotspot_count_thailand_050_100km_lag1,hotspot_count_thailand_050_100km_lag2,hotspot_count_thailand_050_100km_lag3,hotspot_count_thailand_100_300km_lag1,hotspot_count_thailand_100_300km_lag2,hotspot_count_thailand_100_300km_lag3,hotspot_count_thailand_300_500km_lag1,hotspot_count_thailand_300_500km_lag2,hotspot_count_thailand_300_500km_lag3,target_day_of_year_sin,target_day_of_year_cos,modeled_pm25_mean_lag1,at1_source_complete,at1_one_day_ahead_eligible,at1_one_day_ahead_qc_status
54,แพร่,Phrae,2021-09-10,TRAIN,5.54,7.125,7.125,8.04,9.69,27.3,92.0,44.5,4.7,0.9135454576426008,-0.4067366430758002,988.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.935834897334994,-0.3524387108846032,,True,True,PASS
55,น่าน,Nan,2021-09-10,TRAIN,13.7,16.6,16.6,15.9,17.0,27.6,87.0,22.6,5.1,0.984807753012208,-0.1736481776669303,984.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.935834897334994,-0.3524387108846032,,True,True,PASS
56,พะเยา,Phayao,2021-09-10,TRAIN,6.17,10.6,10.6,10.7,7.96,27.5,83.0,6.6,5.1,0.9205048534524404,0.3907311284892737,962.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,-0.935834897334994,-0.3524387108846032,,True,True,PASS
57,เชียงราย,Chiang Rai,2021-09-10,TRAIN,7.275,10.95,10.95,9.49,7.895,27.4,86.0,10.1,5.7,0.7313537016191705,0.6819983600624985,963.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,-0.935834897334994,-0.3524387108846032,,True,True,PASS
58,แม่ฮ่องสอน,Mae Hong Son,2021-09-10,TRAIN,4.46,6.63,6.63,4.63,4.92,27.8,87.0,2.6,4.6,0.9563047559630354,0.2923717047227367,977.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-0.935834897334994,-0.3524387108846032,,True,True,PASS
50,เชียงใหม่,Chiang Mai,2021-09-11,TRAIN,9.375,8.505,8.505,12.51,10.21,27.3,85.0,9.9,3.4,0.5150380749100542,0.8571673007021123,973.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9417589340994617,-0.3362887301766828,,True,True,PASS
52,ลำปาง,Lampang,2021-09-11,TRAIN,6.0,5.92,5.92,7.895,7.994999999999999,27.4,87.0,7.7,4.3,0.9510565162951536,0.3090169943749474,981.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9417589340994617,-0.3362887301766828,,True,True,PASS
54,แพร่,Phrae,2021-09-11,TRAIN,5.75,5.54,5.54,7.125,8.04,28.1,88.0,5.1,4.5,0.992546151641322,0.1218693434051474,990.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9417589340994617,-0.3362887301766828,,True,True,PASS
55,น่าน,Nan,2021-09-11,TRAIN,15.0,13.7,13.7,16.6,15.9,28.5,83.0,1.6,3.2,0.9902680687415704,0.1391731009600654,986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9417589340994617,-0.3362887301766828,,True,True,PASS
56,พะเยา,Phayao,2021-09-11,TRAIN,5.58,6.17,6.17,10.6,10.7,27.9,81.0,4.1,3.0,0.984807753012208,0.1736481776669304,964.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9417589340994617,-0.3362887301766828,,True,True,PASS
57,เชียงราย,Chiang Rai,2021-09-11,TRAIN,9.105,7.275,7.275,10.95,9.49,27.4,86.0,8.4,3.5,0.9135454576426008,0.4067366430758002,965.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9417589340994617,-0.3362887301766828,,True,True,PASS
58,แม่ฮ่องสอน,Mae Hong Son,2021-09-11,TRAIN,4.71,4.46,4.46,6.63,4.63,28.9,80.0,0.3,5.2,0.9945218953682732,0.1045284632676534,978.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9417589340994617,-0.3362887301766828,,True,True,PASS
50,เชียงใหม่,Chiang Mai,2021-09-12,TRAIN,8.2,9.375,9.375,8.505,12.51,28.0,84.0,1.0,3.6,-0.6156614753256582,-0.788010753606722,973.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9474042892438844,-0.3200392362231385,,True,True,PASS
52,ลำปาง,Lampang,2021-09-12,TRAIN,5.845,6.0,6.0,5.92,7.895,28.1,85.0,0.5,4.1,-0.2588190451025208,-0.9659258262890684,981.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9474042892438844,-0.3200392362231385,,True,True,PASS
54,แพร่,Phrae,2021-09-12,TRAIN,6.04,5.75,5.75,5.54,7.125,28.5,87.0,3.1,4.5,-0.4067366430758002,-0.9135454576426008,990.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9474042892438844,-0.3200392362231385,,True,True,PASS
55,น่าน,Nan,2021-09-12,TRAIN,17.3,15.0,15.0,13.7,16.6,29.1,81.0,0.2,3.0,-0.6018150231520484,-0.7986355100472928,985.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9474042892438844,-0.3200392362231385,,True,True,PASS
56,พะเยา,Phayao,2021-09-12,TRAIN,7.78,5.58,5.58,6.17,10.6,28.7,78.0,0.0,3.7,-0.1391731009600655,-0.9902680687415704,963.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9474042892438844,-0.3200392362231385,,True,True,PASS
57,เชียงราย,Chiang Rai,2021-09-12,TRAIN,12.05,9.105,9.105,7.275,10.95,28.2,81.0,0.1,3.5,-0.1218693434051473,-0.992546151641322,964.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9474042892438844,-0.3200392362231385,,True,True,PASS
58,แม่ฮ่องสอน,Mae Hong Son,2021-09-12,TRAIN,3.43,4.71,4.71,4.46,6.63,27.6,86.0,5.0,3.7,-0.2923717047227367,-0.9563047559630354,979.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9474042892438844,-0.3200392362231385,,True,True,PASS
50,เชียงใหม่,Chiang Mai,2021-09-13,TRAIN,10.075,8.2,8.2,9.375,8.505,28.2,81.0,0.2,4.4,-0.992546151641322,-0.1218693434051471,971.6,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,-0.9527692922168512,-0.3036950375106588,,True,True,PASS
51,ลำพูน,Lamphun,2021-09-13,TRAIN,7.08,5.13,5.13,4.0,4.71,28.2,79.0,0.1,5.2,-0.9781476007338056,-0.2079116908177598,973.5,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,9.0,1.0,0.0,-0.9527692922168512,-0.3036950375106588,,True,True,PASS
52,ลำปาง,Lampang,2021-09-13,TRAIN,8.395,5.845,5.845,6.0,5.92,28.7,82.0,0.0,5.4,-0.8660254037844384,-0.5000000000000004,979.5,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,9.0,1.0,0.0,-0.9527692922168512,-0.3036950375106588,,True,True,PASS
54,แพร่,Phrae,2021-09-13,TRAIN,9.5,6.04,6.04,5.75,5.54,29.0,84.0,1.6,6.0,-0.5735764363510462,-0.8191520442889918,988.4,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,10.0,0.0,0.0,-0.9527692922168512,-0.3036950375106588,,True,True,PASS
55,น่าน,Nan,2021-09-13,TRAIN,19.6,17.3,17.3,15.0,13.7,29.4,82.0,0.5,4.5,-0.6156614753256582,-0.788010753606722,983.2,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,9.0,1.0,0.0,-0.9527692922168512,-0.3036950375106588,,True,True,PASS
56,พะเยา,Phayao,2021-09-13,TRAIN,9.67,7.78,7.78,5.58,6.17,29.1,77.0,0.0,4.8,-0.5591929034707467,-0.8290375725550418,961.7,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,-0.9527692922168512,-0.3036950375106588,,True,True,PASS
57,เชียงราย,Chiang Rai,2021-09-13,TRAIN,12.85,12.05,12.05,9.105,7.275,28.8,79.0,0.1,4.7,-0.874619707139396,-0.4848096202463368,962.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,-0.9527692922168512,-0.3036950375106588,,True,True,PASS
58,แม่ฮ่องสอน,Mae Hong Son,2021-09-13,TRAIN,3.5,3.43,3.43,4.71,4.46,27.8,83.0,0.9,4.7,-0.5591929034707467,-0.8290375725550418,978.7,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,-0.9527692922168512,-0.3036950375106588,,True,True,PASS
50,เชียงใหม่,Chiang Mai,2021-09-14,TRAIN,11.739999999999998,10.075,10.075,8.2,9.375,28.6,82.0,0.0,4.8,-0.981627183447664,0.1908089953765451,972.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,4.0,3.0,1.0,-0.9578523554276668,-0.2872609705505963,,True,True,PASS
51,ลำพูน,Lamphun,2021-09-14,TRAIN,6.83,7.08,7.08,5.13,4.0,28.9,77.0,0.2,5.0,-0.9998476951563912,0.0174524064372831,973.9,0.0,0.0,0.0,0.0,1.0,0.0,7.0,3.0,0.0,2.0,9.0,1.0,-0.9578523554276668,-0.2872609705505963,,True,True,PASS
52,ลำปาง,Lampang,2021-09-14,TRAIN,7.825,8.395,8.395,5.845,6.0,29.7,77.0,0.0,5.0,-0.8910065241883678,-0.4539904997395469,979.9,1.0,1.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,2.0,9.0,1.0,-0.9578523554276668,-0.2872609705505963,,True,True,PASS
54,แพร่,Phrae,2021-09-14,TRAIN,11.94,9.5,9.5,6.04,5.75,29.7,83.0,2.1,4.5,-0.3420201433256686,-0.9396926207859084,988.9,1.0,1.0,0.0,1.0,2.0,0.0,6.0,1.0,1.0,1.0,10.0,0.0,-0.9578523554276668,-0.2872609705505963,,True,True,PASS
55,น่าน,Nan,2021-09-14,TRAIN,17.4,19.6,19.6,17.3,15.0,29.6,81.0,1.0,3.3,0.1564344650402309,-0.9876883405951375,984.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,2.0,0.0,3.0,9.0,1.0,-0.9578523554276668,-0.2872609705505963,,True,True,PASS
56,พะเยา,Phayao,2021-09-14,TRAIN,8.83,9.67,9.67,7.78,5.58,29.8,73.0,0.0,4.2,-0.0348994967025009,-0.9993908270190958,962.4,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,5.0,0.0,1.0,-0.9578523554276668,-0.2872609705505963,,True,True,PASS
57,เชียงราย,Chiang Rai,2021-09-14,TRAIN,11.75,12.85,12.85,12.05,9.105,29.6,77.0,2.1,3.2,-0.913545457642601,-0.4067366430758001,962.8,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,5.0,0.0,1.0,-0.9578523554276668,-0.2872609705505963,,True,True,PASS
58,แม่ฮ่องสอน,Mae Hong Son,2021-09-14,TRAIN,5.48,3.5,3.5,3.43,4.71,28.4,84.0,1.3,4.1,-0.5446390350150271,-0.838670567945424,979.3,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,1.0,1.0,-0.9578523554276668,-0.2872609705505963,,True,True,PASS
50,เชียงใหม่,Chiang Mai,2021-09-15,TRAIN,13.7,11.739999999999998,11.739999999999998,10.075,8.2,26.6,88.0,18.3,3.6,-0.6427876096865396,0.7660444431189778,974.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,4.0,3.0,-0.9626519747161488,-0.2707418984477642,,True,True,PASS
51,ลำพูน,Lamphun,2021-09-15,TRAIN,10.0,6.83,6.83,7.08,5.13,26.8,86.0,14.6,3.5,-0.7880107536067218,0.6156614753256585,975.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,3.0,0.0,2.0,9.0,-0.9626519747161488,-0.2707418984477642,,True,True,PASS
52,ลำปาง,Lampang,2021-09-15,TRAIN,9.08,7.825,7.825,8.395,5.845,26.8,91.0,23.4,2.6,-0.984807753012208,0.1736481776669299,982.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,2.0,9.0,-0.9626519747161488,-0.2707418984477642,,True,True,PASS
54,แพร่,Phrae,2021-09-15,TRAIN,10.13,11.94,11.94,9.5,6.04,26.6,96.0,46.6,2.7,0.3907311284892737,0.9205048534524404,990.9,0.0,1.0,1.0,0.0,1.0,2.0,0.0,6.0,1.0,0.0,1.0,10.0,-0.9626519747161488,-0.2707418984477642,,True,True,PASS
55,น่าน,Nan,2021-09-15,TRAIN,18.6,17.4,17.4,19.6,17.3,26.7,94.0,55.3,1.9,-0.7547095802227722,0.656059028990507,986.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,2.0,0.0,3.0,9.0,-0.9626519747161488,-0.2707418984477642,,True,True,PASS
56,พะเยา,Phayao,2021-09-15,TRAIN,11.3,8.83,8.83,9.67,7.78,26.5,88.0,19.6,3.9,-0.2419218955996678,0.9702957262759964,964.7,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,5.0,0.0,-0.9626519747161488,-0.2707418984477642,,True,True,PASS
57,เชียงราย,Chiang Rai,2021-09-15,TRAIN,13.35,11.75,11.75,12.85,12.05,27.2,86.0,19.1,3.6,-0.1045284632676534,0.9945218953682732,965.5,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,5.0,0.0,-0.9626519747161488,-0.2707418984477642,,True,True,PASS
58,แม่ฮ่องสอน,Mae Hong Son,2021-09-15,TRAIN,8.79,5.48,5.48,3.5,3.43,26.4,95.0,7.9,2.1,0.5150380749100544,-0.8571673007021122,980.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,1.0,-0.9626519747161488,-0.2707418984477642,,True,True,PASS
50,เชียงใหม่,Chiang Mai,2021-09-16,TRAIN,10.445,13.7,13.7,11.739999999999998,10.075,27.5,89.0,6.8,2.9,0.8090169943749475,0.5877852522924731,974.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,4.0,-0.9671667297977312,-0.2541427094613622,,True,True,PASS
51,ลำพูน,Lamphun,2021-09-16,TRAIN,7.38,10.0,10.0,6.83,7.08,27.9,86.0,8.5,3.3,0.9135454576426008,0.4067366430758002,976.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,2.0,-0.9671667297977312,-0.2541427094613622,,True,True,PASS
52,ลำปาง,Lampang,2021-09-16,TRAIN,9.83,9.08,9.08,7.825,8.395,28.2,88.0,10.9,3.7,0.9205048534524404,0.3907311284892737,982.6,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,2.0,-0.9671667297977312,-0.2541427094613622,,True,True,PASS
54,แพร่,Phrae,2021-09-16,TRAIN,8.605,10.13,10.13,11.94,9.5,28.6,89.0,15.4,4.2,0.9455185755993168,0.3255681544571567,991.6,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,-0.9671667297977312,-0.2541427094613622,,True,True,PASS
55,น่าน,Nan,2021-09-16,TRAIN,15.7,18.6,18.6,17.4,19.6,28.2,88.0,6.8,3.8,1.0,6.123233995736766e-17,987.1,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,0.0,0.0,3.0,-0.9671667297977312,-0.2541427094613622,,True,True,PASS
56,พะเยา,Phayao,2021-09-16,TRAIN,9.08,11.3,11.3,8.83,9.67,27.3,87.0,9.0,2.5,0.9743700647852352,-0.224951054343865,965.6,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,5.0,-0.9671667297977312,-0.2541427094613622,,True,True,PASS
57,เชียงราย,Chiang Rai,2021-09-16,TRAIN,8.19,13.35,13.35,11.75,12.85,27.0,91.0,12.9,2.6,0.9702957262759964,0.2419218955996676,966.3,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,5.0,-0.9671667297977312,-0.2541427094613622,,True,True,PASS
58,แม่ฮ่องสอน,Mae Hong Son,2021-09-16,TRAIN,7.96,8.79,8.79,5.48,3.5,28.5,88.0,0.8,3.2,0.981627183447664,0.1908089953765449,980.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,5.0,-0.9671667297977312,-0.2541427094613622,,True,True,PASS
50,เชียงใหม่,Chiang Mai,2021-09-17,TRAIN,8.365,10.445,10.445,13.7,11.739999999999998,27.4,87.0,8.5,2.8,0.8910065241883679,-0.4539904997395467,974.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-0.97139528468375,-0.2374683155584684,,True,True,PASS
51,ลำพูน,Lamphun,2021-09-17,TRAIN,5.83,7.38,7.38,10.0,6.83,27.4,88.0,10.6,3.6,0.9455185755993168,-0.3255681544571566,976.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-0.97139528468375,-0.2374683155584684,,True,True,PASS
52,ลำปาง,Lampang,2021-09-17,TRAIN,6.505,9.83,9.83,9.08,7.825,27.3,90.0,13.2,3.0,0.8480480961564261,-0.5299192642332048,982.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-0.97139528468375,-0.2374683155584684,,True,True,PASS
54,แพร่,Phrae,2021-09-17,TRAIN,6.955,8.605,8.605,10.13,11.94,27.9,91.0,22.8,3.7,0.8480480961564261,-0.5299192642332048,991.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.97139528468375,-0.2374683155584684,,True,True,PASS
55,น่าน,Nan,2021-09-17,TRAIN,11.2,15.7,15.7,18.6,17.4,28.0,88.0,8.5,4.0,0.9659258262890684,-0.2588190451025208,986.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-0.97139528468375,-0.2374683155584684,,True,True,PASS
56,พะเยา,Phayao,2021-09-17,TRAIN,6.29,9.08,9.08,11.3,8.83,27.5,85.0,3.7,4.2,0.6691306063588585,-0.743144825477394,965.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-0.97139528468375,-0.2374683155584684,,True,True,PASS
57,เชียงราย,Chiang Rai,2021-09-17,TRAIN,6.9799999999999995,8.19,8.19,13.35,11.75,27.6,86.0,3.1,3.8,0.5735764363510459,-0.8191520442889919,965.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-0.97139528468375,-0.2374683155584684,,True,True,PASS
58,แม่ฮ่องสอน,Mae Hong Son,2021-09-17,TRAIN,5.04,7.96,7.96,8.79,5.48,28.4,89.0,9.1,3.1,0.9993908270190958,0.034899496702501,979.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,-0.97139528468375,-0.2374683155584684,,True,True,PASS
50,เชียงใหม่,Chiang Mai,2021-09-18,TRAIN,9.26,8.365,8.365,10.445,13.7,27.4,87.0,3.3,4.6,0.6560590289905073,-0.754709580222772,974.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,-0.9753363880767836,-0.2207236509605022,,True,True,PASS
52,ลำปาง,Lampang,2021-09-18,TRAIN,8.63,6.505,6.505,9.83,9.08,27.2,89.0,4.5,4.2,0.6691306063588585,-0.743144825477394,983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,-0.9753363880767836,-0.2207236509605022,,True,True,PASS
54,แพร่,Phrae,2021-09-18,TRAIN,9.645,6.955,6.955,8.605,10.13,27.2,92.0,10.3,4.0,0.0697564737441255,-0.9975640502598242,992.2,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,5.0,1.0,0.0,-0.9753363880767836,-0.2207236509605022,,True,True,PASS
55,น่าน,Nan,2021-09-18,TRAIN,10.0,11.2,11.2,15.7,18.6,27.7,89.0,7.1,3.8,0.1564344650402309,-0.9876883405951375,987.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,-0.9753363880767836,-0.2207236509605022,,True,True,PASS
56,พะเยา,Phayao,2021-09-18,TRAIN,6.46,6.29,6.29,9.08,11.3,27.7,83.0,3.1,6.5,0.1736481776669302,-0.984807753012208,965.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,-0.9753363880767836,-0.2207236509605022,,True,True,PASS
57,เชียงราย,Chiang Rai,2021-09-18,TRAIN,7.41,6.9799999999999995,6.9799999999999995,8.19,13.35,26.9,89.0,15.6,4.0,0.3090169943749475,-0.9510565162951536,965.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-0.9753363880767836,-0.2207236509605022,,True,True,PASS
58,แม่ฮ่องสอน,Mae Hong Son,2021-09-18,TRAIN,3.96,5.04,5.04,7.96,8.79,27.3,92.0,22.2,3.4,-0.2079116908177595,-0.9781476007338056,980.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-0.9753363880767836,-0.2207236509605022,,True,True,PASS
50,เชียงใหม่,Chiang Mai,2021-09-19,TRAIN,10.785,9.26,9.26,8.365,10.445,28.4,82.0,0.3,2.9,-0.1908089953765447,-0.981627183447664,975.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,1.0,-0.978988873740932,-0.2039136706831147,,True,True,PASS
52,ลำปาง,Lampang,2021-09-19,TRAIN,10.1,8.63,8.63,6.505,9.83,28.8,83.0,0.3,3.6,0.1736481776669302,-0.984807753012208,983.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,6.0,1.0,-0.978988873740932,-0.2039136706831147,,True,True,PASS
54,แพร่,Phrae,2021-09-19,TRAIN,12.55,9.645,9.645,6.955,8.605,28.9,86.0,1.4,3.7,-0.0871557427476579,-0.9961946980917455,992.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,5.0,1.0,-0.978988873740932,-0.2039136706831147,,True,True,PASS
55,น่าน,Nan,2021-09-19,TRAIN,9.71,10.0,10.0,11.2,15.7,28.9,84.0,0.8,2.9,-0.2079116908177595,-0.9781476007338056,987.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,5.0,1.0,-0.978988873740932,-0.2039136706831147,,True,True,PASS
56,พะเยา,Phayao,2021-09-19,TRAIN,9.42,6.46,6.46,6.29,9.08,28.9,77.0,0.0,5.0,-0.1564344650402307,-0.9876883405951378,965.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.978988873740932,-0.2039136706831147,,True,True,PASS
57,เชียงราย,Chiang Rai,2021-09-19,TRAIN,7.725,7.41,7.41,6.9799999999999995,8.19,28.2,83.0,7.1,3.8,-0.4539904997395467,-0.8910065241883679,966.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.978988873740932,-0.2039136706831147,,True,True,PASS
58,แม่ฮ่องสอน,Mae Hong Son,2021-09-19,TRAIN,4.0,3.96,3.96,5.04,7.96,28.4,85.0,0.9,4.5,-0.5591929034707467,-0.8290375725550418,981.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.978988873740932,-0.2039136706831147,,True,True,PASS
50,เชียงใหม่,Chiang Mai,2021-09-20,TRAIN,11.095,10.785,10.785,9.26,8.365,29.5,77.0,0.0,3.0,-0.8290375725550418,-0.5591929034707466,975.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,7.0,2.0,-0.9823516608469236,-0.1870433490699165,,True,True,PASS
52,ลำปาง,Lampang,2021-09-20,TRAIN,9.5,10.1,10.1,8.63,6.505,29.4,82.0,0.4,3.2,-0.1736481776669304,-0.984807753012208,983.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,18.0,6.0,-0.9823516608469236,-0.1870433490699165,,True,True,PASS
54,แพร่,Phrae,2021-09-20,TRAIN,11.085,12.55,12.55,9.645,6.955,29.3,87.0,3.9,3.2,-0.1736481776669304,-0.984807753012208,992.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,20.0,5.0,-0.9823516608469236,-0.1870433490699165,,True,True,PASS
55,น่าน,Nan,2021-09-20,TRAIN,9.27,9.71,9.71,10.0,11.2,29.3,84.0,2.3,2.1,-0.0871557427476579,-0.9961946980917455,987.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,18.0,5.0,-0.9823516608469236,-0.1870433490699165,,True,True,PASS
56,พะเยา,Phayao,2021-09-20,TRAIN,13.0,9.42,9.42,6.46,6.29,29.4,76.0,0.2,3.8,-0.1908089953765447,-0.981627183447664,965.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,-0.9823516608469236,-0.1870433490699165,,True,True,PASS
57,เชียงราย,Chiang Rai,2021-09-20,TRAIN,9.0,7.725,7.725,7.41,6.9799999999999995,28.6,83.0,8.9,3.2,-0.6427876096865393,-0.766044443118978,965.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,-0.9823516608469236,-0.1870433490699165,,True,True,PASS
58,แม่ฮ่องสอน,Mae Hong Son,2021-09-20,TRAIN,4.87,4.0,4.0,3.96,5.04,28.8,82.0,0.0,3.6,-0.6427876096865393,-0.766044443118978,981.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,-0.9823516608469236,-0.1870433490699165,,True,True,PASS
50,เชียงใหม่,Chiang Mai,2021-09-21,TRAIN,10.855,11.095,11.095,10.785,9.26,27.9,82.0,7.4,1.9,0.6293203910498374,0.7771459614569709,973.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,7.0,-0.9854237542919524,-0.1701176783204905,,True,True,PASS
